tweet_text;classes
Ótimo atendimento, ótima comida com pratos variados e bom preço.;comida
Ótimo atendimento, ótima comida e preço justo.;comida
Ótimo atendimento, pelos garçons Steven e Ari , boa música e comida excelente.;comida
Otimo atendimento, pratos variados, carne de sol é uma das melhores que já provei, ambiente muito agradável, ótimo estacionamento, aceita sodexo, vale a pena conferir.;comida
Ótimo atendimento, sanduíche saboroso e um excelente ambiente com boa seleção de música.;comida
Ótimo atendimento, sushi e yakisoba maravilhoso.;comida
Ótimo Atendimento... Preço bom....  Comida Perfeita.... Uma boa Opção para uma Janta.... Boa Localização.;comida
Ótimo bar local para um lanche rápido, com cervejas locais e conversar com pessoas locais agradáveis!;comida
Ótimo barzinho, com musica ao vivo, mesas na calçada e na rua, servem um bolinho de bacalhau divino, acompanhado sempre de uma cerveja ou chopp gelado.;comida
otimo bolinho de bacalhau.;comida
Ótimo café, ambiente perfeito, variedades de opções e área de lazer pra crianças.;comida
Ótimo cardápio, excelente custo benefício mas com um demora fora do padrão infelizmente... lamentável.;comida
Ótimo churrasco a um preço justo.;comida
Ótimo excelente lugar agradável Boa comida nota 10.;comida
Ótimo experiência com a culinária local.;comida
Ótimo local, comida excelente.;comida
Ótimo localização, possui estacionamento proporcional aos assentos disponíveis, local com ar-condicionado, atendimento eficiente, cafés variados, cardápio regional, banheiro e o ambiente é confortável e bem decorado.;comida
Ótimo lugar , ambiente climatizado , ótimo atendimento , boa localização,  comida perfeita e bem apresentada e um ótimo açaí.;comida
Ótimo lugar com vários sabores de pizzas e massas.;comida
Ótimo lugar e comida deliciosa!;comida
Ótimo lugar e muito boa comida.;comida
Ótimo lugar para comer bem, com qualidade e bom atendimento.;comida
Ótimo lugar para comer uma das melhores carne de sol de manaus, preparado com muita qualidade e preço bastante atrativo.;comida
Ótimo lugar para comer uma deliciosa pizza no rodizio de massas, ambiente climatizado, bem familiar, atendimento nota 10, ótima localização!;comida
Ótimo lugar para ir com a família, bom atendimento, variedades de lanches, sorvetes bebidas e drinks.;comida
otimo lugar para ir com familia e amigos, rodizio de pizza bom, com muita variedade, atendimento a contento.;comida
Ótimo lugar para os amantes de peixe e culinária regional.;comida
Ótimo lugar para passar um tempo descontraído, comer uma boa comida e tomar alguns chopps geladissimos.;comida
Ótimo lugar para quem busca a experiência e delícias da culinária italiana.;comida
Ótimo lugar para reunir a Família é os Amigos, para Comer aquela Deliciosa Pizzas, Super indico.;comida
otimo lugar para se comer uma tipica comida amazonense , com uma boa opcao de tambaqui , ambiente familiar.;comida
Ótimo lugar para um bom café regional, comer a vontade e preço justo!;comida
Ótimo lugar pra almoçar carne de sol em boa companhia.;comida
Ótimo lugar pra comer uma Caldeira espetacular e tomar uma cerveja com os amigos.;comida
Ótimo lugar preço de classe média alta, preços um poucos salgados, porém hambúrguer red hot chilli peppers top recomendo.....;comida
Ótimo lugar pra se reunir com os amigos e comer aquela pizza gostosa ?;comida
Ótimo lugar, ambiente aconchegante, com funcionários atenciosos, tempestividade dos pedidos,  e preços justos.;comida
Ótimo lugar, ambiente agradável, ótimo atendimento e comida deliciosa!;comida
Ótimo lugar, atendimento ótimo e a comida nem se fala.;comida
Ótimo lugar, boa comida , ambiente super agradável.;comida
Ótimo lugar, com várias mesas, preço justo e comida com qualidade!;comida
Ótimo lugar, com uma variedade interessante de massas.;comida
Ótimo lugar, comida saborosa atendimento muito bom.;comida
Ótimo lugar, e ótima café da manhã;comida
Otimo lugar, pratos deliciosos, ambiente familiar.;comida
Ótimo lugar, tratamento vip e comida ótima.;comida
Ótimo menu, excelente atendimento, preço justo.;comida
Ótimo ovo de Páscoa do coco bambu recomendado pelo garçon.;comida
Ótimo peixe e ótimo atendimento.;comida
Otimo peixe, lugar bem agradavel e bom atendimento.;comida
Ótimo peixe, recomendo, atendimento bom, lugar ótimo.;comida
ótimo pra tomar um bom chopp e comer petiscos.;comida
Ótimo preço para o tipo de alimento, atendimento rápido e de qualidade.;comida
Ótimo restaurante .. peixe incrível e o Baião .. de respeito.;comida
Ótimo restaurante .... comida regional do Amazonas no capricho !!!;comida
Ótimo restaurante anexo ao Manauara Shopping, com pratos típicos do Amazonas.;comida
Ótimo restaurante bem ambientado, pratos deliciosos, ótimas opções de rodízios, único incoveniente e o número de cadeiras que não atende a demanda de pessoas, fora isso um ótimo lugar para levar a família e fazer comemoração.;comida
Ótimo restaurante para quem aprecia um boa culinária chinesa, bem localizado e com ótimos funcionais e preços justos.;comida
Ótimo restaurante, a comida é deliciosa, o preço é bom e o ambiente é muito agradável, além do bom atendimento !;comida
Ótimo restaurante, ambiente agradável, e a comida é excelente.;comida
Ótimo restaurante, cardápio repleto de comidas gostosas e com sabores divinos.;comida
Ótimo restaurante, com rodízio de comida japonesa maravilhosa !!!.;comida
Ótimo restaurante, lugar agradável para almoço em família, essa atendimento, ótima comida mas o estacionamento precisa melhorar.;comida
Ótimo restaurante, ótimos preços, comida saborosa... Situado dentro do mercado central, voltaria novamente e recomendo a todos a visita!!;comida
Ótimo restaurante, tranquilo confortável e atendimento e a comida é de Excelência...;comida
Ótimo restaurante, um dos melhores sushi de Manaus .;comida
Ótimo sabor.;comida
otimo serviço e comida bem servida e bom churrasco, bem climatizado, o que é uma exigencia para a cidade de Manaus e, com boas opções de drinks e vinhos.;comida
Ótimo serviço, lugar muito bom para beber e conversar, mas o principal que é a comida, não é legal.;comida
Ótimo tudo muito  gostoso.;comida
Ótimo,  comida gostosa, ambiente tranquilo e atendimento nota 1000.;comida
Ótimo, atendimento sempre muito bom e comida sempre ótima.;comida
Ótimos pratos, comida e ambiente muito bons, atendimento eficiente, garçom Ricardo José super atencioso e educado.;comida
Ótimos produtos, maravilhoso!!!;comida
Ou substitui a opção vegetariana ou aumenta a qualidade dela: risoto c vegetais cortados em pedaços grandes, inadequados, a meu ver, p um risoto, e muito queijo ou queijo integrado ao prato de maneira inadequada, o q ocasionou um grude incoveniente.;comida
Outro ingrediente obrigatório na mesa dos amazonenses - e de grande parte dos moradores do Norte - é a banana pacovã, uma ‘irmã’ da nossa banana-da-terra.;comida
Outro ponto negativo é não pode escolher o ponto da carne, bem como os garçons são muito apressados na retirada dos pratos, além disso, as bebidas são caras.;comida
Padrão de atendimento altíssimo, raramente vc levanta a mão sem ser visto, garçons bem treinados e educados, barmen e bargirls do lounge muito simpáticos, comida muito gostosa, bem feita, chega sempre quente à mesa, as vezes as bebidas demoram um pouco no horário de happy hour, mas posso entender motivo, com 50% de desconto nas bebidas a demanda aumenta.;comida
Pagamos 198 reais e saímos insatisfeitos com a falta de  qualidade e preocupação pelo que estavam servindo.;comida
Pão de qualidade ruim.;comida
Pão francês top.;comida
Pão só presta no mesmo dia, amanhecer já está duro de mais.;comida
Para comer uma boa pedida é o sanduíche de pernil e bolinhos de bacalhau.;comida
Para fechar com chave de ouro, pedimos uma sobremesa de banana flambada, acompanhada de duas bolas de sorvete bem generosas e super saborosas.;comida
Para mim é sempre uma boa opção quando quero comida japonesa.;comida
Para minha parte, I a apenas parecia constantemente como chegar mais exageração carnes opções.;comida
Para os Amantes da Carne, é uma excelente opção!;comida
Para os apreciadores de um bom churrasco, esta é uma excelente opção.;comida
para quem curti aquela picanha no ponto, e um otimo lugar  alem de ser um ambiente familiar e climatizado , um otimo atendimento e um custo bem acessivo   que dar para levar toda a familia...;comida
Para quem gosta da culinária portuguesa a visita eh obrigatória.;comida
Para quem gosta de carne (Churrasco) é uma das melhores opcões de manaus picanha mania um salada verde deliciosa e um bom atendimento.;comida
Para quem gosta de comida oriental é uma boa opção ,o custo benefício é razoável,mas o ambiente ,a boa comida e o atendimento compensam .;comida
Para quem já foi em uma boa churrascaria, a Búfalo não é das melhores.;comida
Para quem não quer arriscar e comer massa com carnes variadas, esse é  o restaurante ideal!;comida
Para um jantar mais íntimo ou alguém que busca só um ambiente mais calmo e comida muito boa, eu não recomendaria.;comida
Passei lá no dia 28.6, para ver o estoque incrível de cachaças que eles tem a venda.. comprei uma de fabricação própria, para presentear... além da excelente comida e do chope gelado, vale visitar este estoque da bebida tradicional representante do brasil...;comida
Pastelaria com o melhor custo benefício no rodízio, com pizzas doces e salgadas, pastéis super gostosos e as massas que você realmente sente o sabor e encontra camarão dentro de verdade (nos demais só sinto a essência do camarão).;comida
Pastelaria temática, adoro lugares assim, você faz lindas fotos, viaja no tempo e come super bem.;comida
Pato no tucupi top...!;comida
Pedi bem passado e veio mal passado.;comida
Pedi calderado de tambaqui,  chego no caldo muito fino, e nao muito para 2  pessoas, o piráo era farinha mohlado, parece nao eera feito com na caldo, horrivel, o vinegreite parece uma salada de tomate, ceballa, pedaacoes grandes sim sabor, lencoies de papel pequeno,  Servicio.;comida
Pedi em um dia: Pirarucu ao molho shimeji com arroz negro e purê de mandioquinha.;comida
Pedi o Pirarucu com banana e queijo coalho, e experimentei o camarão na manteiga!;comida
Pedi o Pizzaiolo e a rede de pescador, muitos bons, fartos e saborosos!;comida
pedi uma costela suína, meu amigo...muto delicioso.;comida
Pedi uma picanha nobre (angus) e esperava muito mais pelo valor cobrado.;comida
Pedimos 1 sanduíche brioche misto, 1 croque monsieur, 2 sucos, 1 fatia de torta beijinho, tudo muito bom adorei, mas o valor de 98,20 reais, caro né ?;comida
Pedimos o pirarucu ao molho de shimeji com arroz negro e pure de mandioquinha.;comida
Pedimos uma carne bem passada e magra.;comida
Peixe bem servido, tempero ok, local agradável, espaçoso, com ar condicionado, brinquedoteca, atendimento relativamente bom mas o grande pênalti do local é a falta de estacionamento em comparação a um concorrente que está muito próximo.;comida
