review_text,ambiente,comida,geral,preco,servico,seguranca
Muito bom .ms faltou investir ms na limpezas..Ms recomendo a todos ..Bom e barato.,0,2,2,1,2,2
Muito bom ambientes agradável e cardápio maravilhoso!??,1,1,1,2,2,2
Muito bom amo o atendimento .,2,2,2,2,1,2
Muito bom atendimento do Felipe muito bom que Deus abençoe sempre este lugar e seus funcionários tops.,2,2,2,2,1,2
Muito bom atendimento do garçom Fernando e ótima comida!!!,2,1,2,2,1,2
Muito bom atendimento e a comida excelente.,2,1,2,2,1,2
Muito bom atendimento e comidas excelentes!,2,1,2,2,1,2
Muito bom atendimento e não deixe de espirimentar seus tira gostos e a cerveja Amazon beer.,2,1,2,2,1,2
"Muito bom atendimento e pizzas deliciosas, gostei muito do rodízio.",2,1,2,2,1,2
Muito bom atendimento excelente.,2,2,2,2,1,2
"Muito bom atendimento, garçons muitos educados gostei de verdade.",2,2,2,2,1,2
Muito bom atendimento.José Gregório.,2,2,2,2,1,2
Muito bom café da manhã e opções de bolo e sanduíches.,2,1,2,2,2,2
Muito bom dia de sexta feira música ao vivo.,1,2,2,2,2,2
Muito bom e agradável recomendo.,2,2,1,2,2,2
Muito bom e ótimo local pra conversar.,2,2,1,2,2,2
"Muito bom essa churrascaria no também badalado Vieiralves, atendimento excelente ambiente muito agradável, vista panorâmica e uma variedade de carnes e opções de  outras cozinhas [japonesa] também, carta de vinho simples não muito longa porém com alguns bons rótulos.",1,1,2,2,1,2
"Muito bom este restaurante, as comidas da minha terrinha, Belem do Pará!",2,1,1,2,2,2
Muito bom ja foi melhor.,2,2,1,2,2,2
Muito bom local para almoçar.,2,2,1,2,2,2
"Muito bom local para curtir uma tradicional refeição tipo americana, com hamburguer, hot dog e costelinha de porco.",2,1,2,2,2,2
Muito bom local.,2,2,1,2,2,2
"Muito bom mesmo, e o com ótimas variedades de pizza!",2,1,1,2,2,2
Muito bom o ambiente e atendimento  comida muito boa recomendo.,2,1,2,2,1,2
"Muito bom o ambiente, o atendimento e a comida então uma delícia.... Super indico.",1,1,2,2,1,2
Muito bom o atendimento.,2,2,2,2,1,2
Muito bom o atendimento do Emerson local muito bom.,2,2,1,2,1,2
Muito bom o local boa comida.,2,1,1,2,2,2
Muito bom o local!,2,2,1,2,2,2
"Muito bom o local, ambiente familiar.",1,2,1,2,2,2
"Muito bom o local, mas poderia ser mais em conta.",2,2,1,1,2,2
Muito bom o restaurante!,2,2,1,2,2,2
"Muito bom o Rodízio, e com um preço acessível.",2,1,2,1,2,2
"Muito bom o sabor do peixe, arroz com jambú bem preparado, excelente atendimento e preço bom.",2,1,2,1,1,2
Muito bom ótima referente porções generosa vale apena.,2,1,2,2,2,2
Muito bom para um lanche rápido no final da noite ou madrugada....pizza em dobro com valor justo !,2,1,2,1,2,2
Muito bom picanha de primeira qualidade facil acesso climatizado otimo mesmo pra todas as horas bom de mais.,1,1,2,2,2,2
Muito bom pra lazer.,2,2,1,2,2,2
Muito bom restaurante.,2,2,1,2,2,2
"Muito bom, ambiente família.",1,2,2,2,2,2
"Muito bom, ambiente familiar.",1,2,2,2,2,2
"Muito bom, boa música e comida de excelente qualidade!",1,1,2,2,2,2
"Muito bom, cafés incríveis e bolos deliciosos ótima experiência e local aconchegante.",1,1,1,2,2,2
"Muito bom, comida boa e ótimo atendimento.",2,1,2,2,1,2
"Muito bom, ótimo ambiente.",1,2,2,2,2,2
"Muito bom, ótimo atendimento e  comida melhor ainda.",2,1,2,2,1,2
"Muito bom, pratos bem executados, saborosos, atendimento muito bom, decoração agradável, um ponto de observação do meu ponto de vista, foi para a sobremesa, pedi um creme de cupuaçu, tá veio o creme propriamente dito, mas sem nenhuma decoração, uma taça com o creme, só.",1,1,2,2,1,2
"Muito bom, preço bom, comida boa.",2,1,2,1,2,2
"Muito bom, recomendo para um passeio diferente em família, boas opções gastronômicas é um flutuante à beira do rio onde vc pega uma pequena embarcação para chegar até ela, mas é super seguro.",1,2,2,2,2,2
"Muito bom, só deveria ter uma variedades maior de sobremesas.",2,1,1,2,2,2
Muito bom... Ótimo atendimento...,2,2,2,2,1,2
"Muito caro, porém, vale à pena gastar um pouco pelo ótimo ambiente, localização e principalmente a comida.",1,1,2,0,2,2
Muito delicioso o prato e c preços excelentes!,2,1,2,1,2,2
"Muito divertido, lugar bem agradável.",2,2,1,2,2,2
"Muito gostosa a comida, excelente lugar e atendimento muito bom!",2,1,1,2,1,2
muito gostoso a carne dai.,2,1,2,2,2,2
Muito interessante a decoração do ambiente Se não me engano é uma rede e tem umas 3 cachaçarias A que fui fica no shopping Manauara  Comida típicas gourmets ótimas  Encontrei no menu até o famoso joelho de porco alemão  (muito bom tb) Como o lugar.,1,1,1,2,2,2
"Muito interessante a decoração temática, fora o sabor que é surpreendente.",1,1,2,2,2,2
"Muito legal, excelente ambiente familiar, ótimo atendimento e refeições típicas e não típicas e muito bom, preço bem acessível.",1,1,2,1,1,2
Muito lindo ótimo lugar.,1,2,1,2,2,2
"Muito original, comidas saborosas, variadas opções, açaí original, linguiça paraense, arroz paraense tudo com sabor incrível.",2,1,2,2,2,2
Muito saborosa e um preço justo.,2,1,2,1,2,2
Muito top melhor churrascaria de Manaus!,2,2,1,2,2,2
"Muito top, bem gostoso bom serviço.",2,1,2,2,1,2
Musica ambiente.,1,2,2,2,2,2
"Música ao vivo, bons drinks e com ótima apresentação.",1,2,2,2,2,2
"Música boa (para meu gosto): reggae, rock pop nacional e internacional... Quando eu fui,fiz SUP.",1,2,2,2,2,2
Música boa com um variado cardápio de bebidas e gente bonita.,1,2,2,2,2,2
Música boa e comida maravilhosa.,1,1,2,2,2,2
"musica boa, ambiente bom, gente descontraída, bacana.",1,2,2,2,2,2
"Musica boa, clinária regional maravilhosa, atendimento excelente!!!",1,1,2,2,1,2
"Música boa, gente bonita, cerveja gelada!",1,2,2,2,2,2
"Música boa, porem o atendimento não é dos melhores.",1,2,2,2,0,2
Música boa.. cerveja gelada.,1,2,2,2,2,2
Música boas.,1,2,2,2,2,2
Música de qualidade=pop rock.,1,2,2,2,2,2
Música excelente.,1,2,2,2,2,2
"Música maravilhosa, cardápio super completo, gente bonita e atendimento top.",1,1,2,2,1,2
Música muito alta.,0,2,2,2,2,2
"Na cozinha a agitação tem nome: Felipe Schaedler, o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista, com uma...filial.",2,2,2,2,1,2
"Na época da cheia vale a pena aliviar o calor amazônico em um flutuante e o Abaré é a melhor pedida, ambiente agradável, contato total com a natureza, excelente atendimento e comida deliciosa.",1,1,2,2,1,2
"Na filial que fui, perto do estádio, há uma ala com ar condicionado e uma refrigerada somente por ventiladores.",1,2,2,2,2,2
"Na minha opinião é o melhor restaurante regional de Manaus, comi um pirarucu com banana e queijo coalho simplesmente maravilhoso...recomendo, pode vir sem medo...",2,1,1,2,2,2
Na minha opinião não vale o custo benefício.,2,2,2,0,2,2
Na minha opinião o melhor restaurante contemporâneo de Manaus.,2,2,1,2,2,2
"Na realidade, trata-se de um bar flutuante, onde você pode comer, beber e tomar banho no rio com segurança, além de praticar stand-up, alugam-se pranchas no local.",1,2,1,2,2,2
Na unidade do centro eles têm uma pimenta deliciosa.,2,1,2,2,2,2
Não condiz com o real nome do nome do prato descrito.,2,0,2,2,2,2
Não conheci restaurante tão aconchegante em Manaus.,2,2,1,2,2,2
Não consegui nem mesa  Mas o ambiente super legal Cerveja bem gelada Música Boa!!,1,2,2,2,0,2
"Não deixe de ir, lugar muito agradável, ótima comida e ambiente retrô, amei...",1,1,1,2,2,2
"Não deixe de provar o hambúrguer de tambaqui, o buruti real e os milk shakes.",2,1,2,2,2,2
Não desejo esta horrível experiência à ninguém.,2,2,0,2,2,2
"Não dou 5 estrelas porque na maioria das vezes que estivemos neste restaurante, os garçons não serviram nossos pratos como costumam fazer nos restaurantes do mesmo nível e até mesmo da mesma rede em outras cidades.",2,2,2,2,0,2
Não é a toa que Ferran Adria e Alex Atala vão frequentemente à Amazônia em busca de novos ingredientes e sabores.,2,1,2,2,2,2
Não é atoa que o Banzeiro figura entre os principais restaurantes do pais.,2,2,1,2,2,2
"Não é barzinho, é realmente um...restaurante mais sofisticado, porém a culinária me surpreendeu.Mais.",2,1,1,2,2,2
Não é de admirar este lugar tem sido consistentemente melhor restaurante foi classificado em Manaus nos últimos anos.,2,2,1,2,2,2
"Não é necessariamente o melhor custo benefício, mas vale.",2,2,1,0,2,2
"Não é o melhor hambúrguer, mas você não ficará desapontado com expectativas médias.",2,0,1,2,2,2
"Não é o melhor restaurante de Manaus, mas é muito gostoso.",2,1,1,2,2,2
"Não é um restaurante barato, mas definitivamente uma experiência gastronómica!",2,1,1,0,2,2
"Não fosse o preço do rodízio que subiu bastante esses últimos dias, a Ghiotto é uma excelente opção para quem procura um rodízio de qualidade.",2,2,1,0,2,2
"Não gostei do lugar atendimento muito demorado , som alto demais não dar conversar , o rapaz que fica na entra e na saída super mal educado, e outra muito caro as coisas por lá",2,2,2,2,0,2
"Não minha opinião não está entre as melhores churrascaria de Manaus, mas é um lugar legal .",2,2,1,2,2,2
Não oferece o melhor serviço nem o melhor preço mas também fornece uma comida muito boa.,2,1,2,1,2,2
"Nao pudemos ter uma experiência culinária completa, pois optamos pelos menu do dia, que foi um pouco decepcionante.",2,0,2,2,2,2
"Não recomendo para ninguém, mas se quiser passar raiva e ficar chateado é um ótimo lugar para isto.",2,2,0,2,2,2
"Não sei o que fazem com o limão mas pelo gosto é limão do outro dia, muito ruim, fui uma vez pedi o chopp sujo e o gosto do chopp parecia que o limão estava estragado, fui outra vez outro dia pra ter certeza é o mesmo problema, não recomendo de forma alguma.",2,0,2,2,2,2
"Não sei porquê ainda não tinha ido neste restaurante aconchegante, ótimo atendimento, rapidez no servir, simpatia na recepção e comidas típucas deliciosas.",2,1,1,2,1,2
"Não tem boa qualidade, atendimento bagunçado!",2,2,2,2,0,2
"Não tem estacionamento próprio, pastel proposto o de feira pastel servido o de festinha infantil e a massa das pizzas pareciam ser compradas em supermercado.",2,0,2,2,2,2
"Não tem pratos individuais (vergonha) os pratos são apenas para duas pessoas, e o valor individual é 60% do valor.",2,0,2,0,2,2
Não tem um bom custo benefício.,2,2,2,0,2,2
Não tem um bom custo benefício.,2,2,2,0,2,2
"Não tinha os pratos pedidos, música muito alta, barulhos perturbadores vindos do teto... Experiência não muito boa.",0,0,0,2,2,2
Não tinha variedades de carnes brancas.,2,0,2,2,2,2
"Não tive uma boa experiência,  2 horas de espera na fila, só pra entrar no local,  estávamos em 8 pessoas.",2,2,2,2,0,2
"No Abare podemos degustar de petiscos e pratos incríveis e ainda aproveitar a paisagem natural que deixe o Local mais agradável ainda, parabéns!",1,1,2,2,2,2
"No assunto comida boa, eu encontrei o lugar perfeito.",2,1,2,2,2,2
"No Banzeiro encontramos excelente gastronomia brasileira e regional, com pratos elaborados, criativos e deliciosos.",2,1,2,2,2,2
"No calçada alta vc chega 11h e eles ainda vão cozinhar tudo, ou seja, tempo de espera é no mínimo 40 minutos, isso para o prato do dia, imagina os outros pratos mais trabalhados....",2,2,2,2,0,2
No carnaval tem a tradicional banda.,1,2,2,2,2,2
No dia que fui o banheiro estava mal cuidado e nem tinha sabão para lavar as mãos.,0,2,2,2,2,2
"No geral é um bom happy hour e restaurante, tem muitas opções de bebidas e vinhos e os petiscos são gostosos.",2,1,1,2,2,2
No geral é um excelente lugar para almoçar.,2,2,1,2,2,2
"No geral os valores são um pouco mais altos que os bares normais, mas vale bastante a pena se considerarmos o custo benefício do local.",2,2,1,1,2,2
"No mais, excelente restaurante.",2,2,1,2,2,2
"No mais, fomos em um grupo grande para fazer aniversário é foi ótimo.",2,2,1,2,2,2
no melhor restaurante!,2,2,1,2,2,2
No momento que fui estava tocando uma bandinha de pop rock muito agradável.,1,2,2,2,2,2
"No restaurante Picanha Mania em Manaus a  comida e picanha de ótima qualidade, tendo picanha com ou sem sangue que foi a que comi, ambiente  amplo e climatizado, com opção para negócios e comemoração entre amigos na parte de cima, ótimas sobremesas, mas deixa a.",1,1,2,2,2,2
"Noite agradável, tratamento atencioso e rápido, garçom Marcos bem atencioso e amigável, valeu muito a pena.",2,2,2,2,1,2
"Noite maravilhosa, super indico.",2,2,1,2,2,2
Noite perfeita.,2,2,1,2,2,2
Normalmente muito movimentado e sem distanciamento social... oferece diversidade de opções.,1,1,2,2,2,2
"Nos atendeu sa melhor forma, me serviu um peixe que eu.",2,2,2,2,1,2
"Nos dias lotados, o atendimento pode demorar um pouco, mas quando o pedido chega, faz valer a pena a espera.",2,2,1,2,0,2
"Nos finais de semana há música ambiente, quase sempre uma MPB suave que não atrapalha a conversa e o couvert artístico é em torno.",1,2,2,2,2,2
"Nós tínhamos uma grande expectativa de provarmos o melhor da culinária local, especialmente o tambaqui, contudo, pelo menos o prato que pedimos - costela de tambaqui-, não foi nem de perto um dos melhores da viagem.",2,0,2,2,2,2
"Nos últimos meses a quantidade de proteina(Camarões, frutos do mar, etc) nos pratos vem diminuindo!",2,0,2,2,2,2
"Nossa extraordinário a atendente super atenciosa ela está de parabéns, não faz distinção de cor ou vestimenta ?????????",2,2,2,2,1,2
Nosssa uma delícia melhor amburg que já comi música boa habitante maravilhoso.,2,1,2,2,2,2
"Nota 10 atendimento chopp geladinho e petiscos deliciosos,a casquinha de caranguejo então ?",2,1,2,2,1,2
"Nota 2, péssima experiência, atendimento péssimo, demorado, comida nada demais, passei vergonha com meus amigos de fora.",2,0,0,2,0,2
"Nunca decepciona, atendimento impecável e comida deliciosa.",2,1,2,2,1,2
"O  ambiente é ótimo como o atendimento também.. mas a comida é bem comum, vc pode comer algo mais gostoso por um valor bem menor.",1,1,2,1,1,2
"O Abaré é uma ótima opção de laser para toda categoria de pessoas, família, amigos, etc, Cerveja gelada, sucos refrigerantes, ótima comida e porções de petiscos, local limpo para banho.",1,1,1,2,2,2
"O Alentejo é sem dúvida um excelente restaurante português que nada fica a dever a qualquer outro restaurante, em qualquer lugar do mundo.",2,2,1,2,2,2
"O almoço executivo, com entrada, prato principal e sobremesa, tem ótimo custo beneficio.",2,2,2,1,2,2
"O ambiente de fino e bom gosto com atendimento digno de um restaurante 5 ( cinco) estrelas, nao poderia deixa de agradecer.",1,2,2,2,1,2
"O ambiente é aconchegante , bonito .... É um restaurante de Chef , sendo assim tem toda a beleza gastronômica digna de Chef",1,2,2,2,2,2
"O ambiente é amplo, clean, boa acústica, garçons atentos .",1,2,2,2,1,2
"O ambiente é espaçoso, com música ao vivo e cerveja gelada.",1,2,2,2,2,2
"O ambiente é excelente, mas o atendimento é muito demorado, principalmente para trazer uma simples bebida.",1,2,2,2,0,2
O ambiente é muito agradável e a vista bonita.,1,2,2,2,2,2
"O ambiente é muito agradável, acho que o único penalty é não ter um estacionamento próprio.",1,2,2,2,2,2
"O ambiente é um casarão antigo do ciclo da borracha, com a vista pro poético Teatro Amazonas.",1,2,2,2,2,2
"O ambiente é um detalhe a parte, conta com boa decoração com enfase nos materiais da região.",1,2,2,2,2,2
O ambiente melhor ainda.,1,2,2,2,2,2
"O ambiente oferece espaço especial para festas de confraternização, além de brinquedoteca.",1,2,2,2,2,2
"O ambiente ornamentado de peças interessantes, uma canoa na parede.",1,2,2,2,2,2
"O ambiente requintado, manobrista incluído e atendimento excelente.",1,2,2,2,1,2
"O atendimento beira a perfeição, e o ambiente é de muito bom gosto.",1,2,2,2,1,2
O atendimento da Zezé Reis é super simpático e profissional.E os pratos são surpreendentemente fantásticos.Vou voltar sempre q vier a Manaus.,2,1,2,2,1,2
"O atendimento deixa um pouco a desejar.... Pessoal meio mau humorado e não fazem muita questão de te servir, se estiver com tempo e paciencia vale a pena, a vista para o teatro é...otima das cadeiras ao lado de fora.Mais.",1,2,2,2,0,2
"O atendimento do garçom Luiz, excelente.",2,2,2,2,1,2
O atendimento do Stivem e do Robson fez total diferença na nossa noite!!!,2,2,2,2,1,2
"O atendimento é excelente e a comida é muito boa, com um diverso buffet.",2,1,2,2,1,2
O atendimento é excelente e o ambiente animadíssimo!!!,1,2,2,2,1,2
"O atendimento é excelente, comida deliciosa e ambiente aconchegante.",1,1,2,2,1,2
"O atendimento é exemplar, todos os funcionários são muito educados e respeitosos, fui atendido pelo José que me tratou com máxima excelência.",2,2,2,2,1,2
